Date, Open, High, Low, Close,,,,,
06/28/17,51432.24,51628.48,51296.22,51596.84,164.6,0.3%,0.320032727,,
06/27/17,51288.71,51628.46,51267.01,51432.24,143.53,0.3%,0.279847163,,
06/26/17,51503.52,51697.1,51288.71,51288.71,-214.81,-0.4%,-0.417078289,,
06/23/17,51072.86,51572.75,50982.68,51503.52,430.66,0.8%,0.843226716,,
06/22/17,51402.69,51402.69,50795,51072.86,-329.83,-0.6%,-0.641659026,,
06/21/17,51160.57,51402.69,50803.87,51402.69,242.12,0.5%,0.473255087,,
06/20/17,51615.9,51642.61,51150.76,51160.57,-455.33,-0.9%,-0.882150655,,
06/19/17,50831.89,51615.9,50831.89,51615.9,784.01,1.5%,1.542358547,,
06/16/17,50831.89,50831.89,50831.89,50831.89,0,0.0%,0,,
06/15/17,51489.16,51489.16,50749.68,50831.89,-657.27,-1.3%,-1.276521116,,
06/14/17,51625.07,51971.17,51489.16,51489.16,-135.91,-0.3%,-0.263263566,,
06/13/17,51564,51959.57,51564,51625.07,61.07,0.1%,0.118435342,,
2006/12/17,52216.93,52216.93,51523.88,51564,-652.93,-1.3%,-1.250418207,,
2006/09/17,51958.52,52302.93,51947.96,52216.93,258.41,0.5%,0.497339031,,
2006/08/17,52117.82,52221.53,51787.89,51958.52,-159.3,-0.3%,-0.305653613,,
2006/07/17,52251.87,52450.05,52117.82,52117.82,-134.05,-0.3%,-0.256545842,,
2006/06/17,52870.12,52870.12,52251.87,52251.87,-618.25,-1.2%,-1.169375065,,
2006/05/17,52889.7,53052.25,52585.84,52870.12,-19.58,0.0%,-0.037020441,,
2006/02/17,52840.68,53169.75,52639.42,52889.7,49.02,0.1%,0.092769434,,
2006/01/17,53562.57,53562.57,52837.9,52840.68,-721.89,-1.3%,-1.347750864,,
05/31/17,54158.04,54158.04,53394.35,53562.57,-595.47,-1.1%,-1.09950434,,
05/30/17,53944.22,54190.95,53828.24,54158.04,213.82,0.4%,0.396372401,,
05/29/17,53996.14,53996.14,53806.47,53944.22,-51.92,-0.1%,-0.096155021,,
05/26/17,54028.39,54081.55,53751.4,53996.14,-32.25,-0.1%,-0.05969084,,
05/25/17,54308.67,54432.6,54017.03,54028.39,-280.28,-0.5%,-0.516087026,,
05/24/17,54548.91,54548.91,54080.18,54308.67,-240.24,-0.4%,-0.4404121,,
05/23/17,54517.06,54716.53,54437.72,54548.91,31.85,0.1%,0.058422079,,
05/22/17,54427.3,54666.17,54347.53,54517.06,89.76,0.2%,0.164917238,,
05/19/17,54197.12,54486.91,54156.08,54427.3,230.18,0.4%,0.424708914,,
05/18/17,54001.94,54329.14,53955.69,54197.12,195.18,0.4%,0.36143146,,
05/17/17,54023.12,54296.05,53817.64,54001.94,-21.18,0.0%,-0.039205436,,
05/16/17,54052.18,54200.41,53791.78,54023.12,-29.06,-0.1%,-0.053762864,,
05/15/17,54063.34,54254.37,53767.13,54052.18,-11.16,0.0%,-0.020642454,,
2005/12/17,54114,54114,53896.61,54063.34,-50.66,-0.1%,-0.093617179,,
2005/11/17,54254.35,54444.63,53913.32,54114,-140.35,-0.3%,-0.258688935,,
2005/10/17,54172.76,54391.04,54117.04,54254.35,81.59,0.2%,0.15061075,,
2005/09/17,53696.37,54286.88,53696.37,54172.76,476.39,0.9%,0.887192188,,
2005/08/17,53579.01,53728.63,53442.03,53696.37,117.36,0.2%,0.219041001,,
2005/05/17,53406.31,53760.28,53293.46,53579.01,172.7,0.3%,0.323370029,,
2005/04/17,53586.63,53673.58,53286.61,53406.31,-180.32,-0.3%,-0.336501848,,
2005/03/17,53915.64,54157.53,53481.45,53586.63,-329.01,-0.6%,-0.610231094,,
2005/02/17,53817.31,54103.39,53817.31,53915.64,98.33,0.2%,0.18271073,,
2005/01/17,53817.31,53817.31,53817.31,53817.31,0,0.0%,0,,
04/28/17,53680.69,53985.99,53587.11,53817.31,136.62,0.3%,0.254504925,,
04/27/17,53680.69,53680.69,53680.69,53680.69,0,0.0%,0,,
04/26/17,53257.44,53680.69,53232.07,53680.69,423.25,0.8%,0.794724643,,
04/25/17,52921.41,53302.78,52851.74,53257.44,336.03,0.6%,0.634960406,,
04/24/17,52194.59,52921.41,52194.59,52921.41,726.82,1.4%,1.392519799,,
04/21/17,52496.62,52644.8,52162.69,52194.59,-302.03,-0.6%,-0.575332279,,
04/20/17,52545.12,52560.48,52196.34,52496.62,-48.5,-0.1%,-0.092301626,,
04/19/17,52672.75,52944.61,52539.22,52545.12,-127.63,-0.2%,-0.242307455,,
04/18/17,53510.22,53510.22,52635.68,52672.75,-837.47,-1.6%,-1.565065515,,
04/17/17,53510.22,53510.22,53510.22,53510.22,0,0.0%,0,,
04/14/17,53510.22,53510.22,53510.22,53510.22,0,0.0%,0,,
04/13/17,53551.31,53551.31,53331.2,53510.22,-41.09,-0.1%,-0.076730149,,
2004/12/17,53535.16,54002.95,53432.45,53551.31,16.15,0.0%,0.03016709,,
2004/11/17,53139.96,53631.78,53125.57,53535.16,395.2,0.7%,0.743696457,,
2004/10/17,52853.36,53227.76,52853.36,53139.96,286.6,0.5%,0.542255024,,
2004/07/17,52918.42,52918.42,52416.97,52853.36,-65.06,-0.1%,-0.122943958,,
2004/06/17,52990.08,52990.08,52530.01,52918.42,-71.66,-0.1%,-0.135232859,,
2004/05/17,52660.74,53062.48,52660.74,52990.08,329.34,0.6%,0.625399491,,
2004/04/17,52457.76,53050.21,52457.76,52660.74,202.98,0.4%,0.386939892,,
2004/03/17,52056.06,52565.7,52056.06,52457.76,401.7,0.8%,0.771668082,,
03/31/17,52261.18,52625.83,52000.89,52056.06,-205.12,-0.4%,-0.392490181,,
03/30/17,52444.78,52480.8,52038.42,52261.18,-183.6,-0.4%,-0.350082506,,
03/29/17,52309.23,52551.7,52062.53,52444.78,135.55,0.3%,0.259132088,,
03/28/17,51724.92,52309.23,51724.92,52309.23,584.31,1.1%,1.12964892,,
03/27/17,51816.31,51816.31,51278.28,51724.92,-91.39,-0.2%,-0.176373038,,
03/24/17,52027.98,52117.42,51759.69,51816.31,-211.67,-0.4%,-0.406838782,,
03/23/17,52096.71,52195.33,51865.82,52027.98,-68.73,-0.1%,-0.131927717,,
03/22/17,52753.56,52753.56,51776.16,52096.71,-656.85,-1.2%,-1.245129239,,
03/21/17,52753.56,52753.56,52753.56,52753.56,0,0.0%,0,,
03/20/17,52550.99,52866.34,52487.05,52753.56,202.57,0.4%,0.385473233,,
03/17/17,52748.97,52748.97,52442.04,52550.99,-197.98,-0.4%,-0.375324864,,
03/16/17,51701.6,52762.26,51701.6,52748.97,1047.37,2.0%,2.025798041,,
03/15/17,51699.46,51863.87,51576.51,51701.6,2.14,0.0%,0.004139308,,
03/14/17,51855.38,52057.66,51601.34,51699.46,-155.92,-0.3%,-0.300682398,,
03/13/17,51269.54,51855.38,51269.54,51855.38,585.84,1.1%,1.142666776,,
2003/10/17,50910.71,51384.17,50910.71,51269.54,358.83,0.7%,0.704822227,,
2003/09/17,51299.99,51299.99,50737.28,50910.71,-389.28,-0.8%,-0.758830557,,
2003/08/17,51377.78,51474.33,51162.52,51299.99,-77.79,-0.2%,-0.151407865,,
2003/07/17,51498.14,51615.85,51318.97,51377.78,-120.36,-0.2%,-0.233717179,,
2003/06/17,51708.61,51805.75,51426.59,51498.14,-210.47,-0.4%,-0.40703086,,
2003/03/17,51893.19,51893.19,51326.32,51708.61,-184.58,-0.4%,-0.355692144,,
2003/02/17,51682.19,52009.14,51682.19,51893.19,211,0.4%,0.408264433,,
2003/01/17,51146.05,51690.13,51015.41,51682.19,536.14,1.0%,1.048252993,,
02/28/17,51497.16,51563.16,51146.05,51146.05,-351.11,-0.7%,-0.681804589,,
02/27/17,51609.86,51806.13,51354.54,51497.16,-112.7,-0.2%,-0.218369126,,
02/24/17,52183.1,52183.1,51531.56,51609.86,-573.24,-1.1%,-1.09851657,,
02/23/17,52088.56,52354.36,51640.16,52183.1,94.54,0.2%,0.181498586,,
02/22/17,52586.61,52744.94,51939.2,52088.56,-498.05,-0.9%,-0.947104215,,
02/21/17,52558.61,52700.01,52286.24,52586.61,28,0.1%,0.053273859,,
02/20/17,52223.54,52691.66,52223.54,52558.61,335.07,0.6%,0.641607214,,
02/17/17,52586.37,52586.37,52212.69,52223.54,-362.83,-0.7%,-0.689969663,,
02/16/17,52485.16,52642.1,52264.66,52586.37,101.21,0.2%,0.192835461,,
02/15/17,52465.64,52686.88,52323.55,52485.16,19.52,0.0%,0.037205302,,
02/14/17,52956.71,52956.71,52332.66,52465.64,-491.07,-0.9%,-0.927304585,,
02/13/17,52687.29,53119.41,52687.29,52956.71,269.42,0.5%,0.511356724,,
2002/10/17,51904.34,52687.29,51904.34,52687.29,782.95,1.5%,1.508448041,,
2002/09/17,51803.48,52225.81,51803.48,51904.34,100.86,0.2%,0.194697345,,
2002/08/17,52181.91,52182.85,51706.02,51803.48,-378.43,-0.7%,-0.72521301,,
2002/07/17,52151.16,52181.91,51876.6,52181.91,30.75,0.1%,0.058963214,,
2002/06/17,52265.16,52516.75,52113.79,52151.16,-114,-0.2%,-0.218118532,,
2002/03/17,52719.58,52719.58,52186.96,52265.16,-454.42,-0.9%,-0.861956791,,
2002/02/17,53104.12,53104.12,52646.27,52719.58,-384.54,-0.7%,-0.724124607,,
2002/01/17,52788.12,53287.26,52788.12,53104.12,316,0.6%,0.598619538,,
01/31/17,52660.94,52960.49,52373.03,52788.12,127.18,0.2%,0.241507273,,
01/30/17,52973.83,53017.91,52570.58,52660.94,-312.89,-0.6%,-0.590650138,,
01/27/17,53405.74,53480.69,52843.29,52973.83,-431.91,-0.8%,-0.808733293,,
01/26/17,53250.79,53569.74,53160.04,53405.74,154.95,0.3%,0.290981599,,
01/25/17,53342.04,53738.29,53243.72,53250.79,-91.25,-0.2%,-0.171065824,,
01/24/17,53040.48,53342.04,53040.48,53342.04,301.56,0.6%,0.568546891,,
01/23/17,52532.26,53040.48,52470.54,53040.48,508.22,1.0%,0.967443624,,
01/20/17,52900.77,52900.77,52399.33,52532.26,-368.51,-0.7%,-0.696606117,,
01/19/17,52933.28,53072.65,52778.35,52900.77,-32.51,-0.1%,-0.061416938,,
01/18/17,52817.73,53149.05,52762.03,52933.28,115.55,0.2%,0.218771235,,
01/17/17,53158.54,53158.54,52732.56,52817.73,-340.81,-0.6%,-0.64111994,,
01/16/17,52794.81,53188.77,52570.37,53158.54,363.73,0.7%,0.688950296,,
01/13/17,52444.36,52838.19,52430.3,52794.81,350.45,0.7%,0.668232008,,
2001/12/17,52437.91,52837.16,52322.88,52444.36,6.45,0.0%,0.012300261,,
2001/11/17,51740.17,52443.97,51662.46,52437.91,697.74,1.3%,1.348546014,,
2001/10/17,51049.71,51787.55,51049.71,51740.17,690.46,1.4%,1.352524823,,
2001/09/17,51216,51571.45,50990.91,51049.71,-166.29,-0.3%,-0.324683693,,
2001/06/17,50474.95,51280.84,50419.46,51216,741.05,1.5%,1.468154005,,
2001/05/17,50760.24,51038.87,50338.3,50474.95,-285.29,-0.6%,-0.56203438,,
2001/04/17,51020.66,51021.92,50367.97,50760.24,-260.42,-0.5%,-0.510420681,,
2001/03/17,50653.54,51119.06,50653.54,51020.66,367.12,0.7%,0.724766719,,
2001/02/17,50653.54,50653.54,50653.54,50653.54,0,0.0%,0,,
12/30/16,50682.08,50812.52,50456.59,50653.54,-28.54,-0.1%,-0.056311817,,
12/29/16,50322.72,50754.06,50322.6,50682.08,359.36,0.7%,0.714110843,,
12/28/16,49400.56,50465.63,49400.56,50322.72,922.16,1.9%,1.866699487,,
12/27/16,49400.56,49400.56,49400.56,49400.56,0,0.0%,0,,
12/26/16,49400.56,49400.56,49400.56,49400.56,0,0.0%,0,,
12/23/16,49833.77,49833.77,49340.38,49400.56,-433.21,-0.9%,-0.869310108,,
12/22/16,50163.92,50203.07,49761.97,49833.77,-330.15,-0.7%,-0.658142346,,
12/21/16,50343.24,50359.22,50136.15,50163.92,-179.32,-0.4%,-0.356194794,,
12/20/16,49880.99,50410.75,49877.39,50343.24,462.25,0.9%,0.926705745,,
12/19/16,49691.31,50266.1,49691.31,49880.99,189.68,0.4%,0.381716642,,
12/16/16,49691.31,49691.31,49691.31,49691.31,0,0.0%,0,,
12/15/16,50716.25,50716.25,49691.31,49691.31,-1024.94,-2.0%,-2.020930175,,
12/14/16,50839.25,51072.4,50583.88,50716.25,-123,-0.2%,-0.241939053,,
12/13/16,50527.86,50849.82,50385.01,50839.25,311.39,0.6%,0.616273873,,
2012/12/16,50899.92,51211.03,50432.01,50527.86,-372.06,-0.7%,-0.730963821,,
2012/09/16,50543.44,50900.39,50269.6,50899.92,356.48,0.7%,0.705294297,,
2012/08/16,49476.06,50543.44,49476.06,50543.44,1067.38,2.2%,2.157366613,,
2012/07/16,48935.9,49548.19,48935.9,49476.06,540.16,1.1%,1.103811312,,
2012/06/16,49713.56,49842.86,48935.9,48935.9,-777.66,-1.6%,-1.564281456,,
2012/05/16,49256.1,49876.45,49000.55,49713.56,457.46,0.9%,0.92873776,,
2012/02/16,49927,49927,49054.41,49256.1,-670.9,-1.3%,-1.343761892,,
2012/01/16,50209.43,50471.51,49650.28,49927,-282.43,-0.6%,-0.562503896,,
11/30/16,50157.28,50532.42,50052.11,50209.43,52.15,0.1%,0.103972943,,
11/29/16,50193.64,50642.07,50154.93,50157.28,-36.36,-0.1%,-0.072439456,,
11/28/16,50696.1,50982.26,50193.64,50193.64,-502.46,-1.0%,-0.991121605,,
11/25/16,50561.43,50696.1,50297.42,50696.1,134.67,0.3%,0.266349271,,
11/24/16,50616.43,50865.81,50417.34,50561.43,-55,-0.1%,-0.10866037,,
11/23/16,51117.74,51374.22,50517.73,50616.43,-501.31,-1.0%,-0.980696721,,
11/22/16,50596.52,51242.64,50596.52,51117.74,521.22,1.0%,1.0301499,,
11/21/16,50626.06,50886.43,50412.74,50596.52,-29.54,-0.1%,-0.058349396,,
11/18/16,50617.57,50888.96,50533.3,50626.06,8.49,0.0%,0.016772832,,
11/17/16,50004.82,50617.57,49903.53,50617.57,612.75,1.2%,1.225381873,,
11/16/16,49430.21,50220.45,49430.21,50004.82,574.61,1.2%,1.162467244,,
11/15/16,49731.89,49943.06,49402.14,49430.21,-301.68,-0.6%,-0.606612779,,
11/14/16,50294.72,50900.18,49731.89,49731.89,-562.83,-1.1%,-1.11906379,,
2011/11/16,51493,51493,50294.72,50294.72,-1198.28,-2.3%,-2.327073583,,
2011/10/16,50977.85,51858.93,50977.85,51493,515.15,1.0%,1.010536929,,
2011/09/16,50700.7,51017.77,49451.19,50977.85,277.15,0.5%,0.546639396,,
2011/08/16,50303.77,50923.61,50303.77,50700.7,396.93,0.8%,0.789066108,,
2011/07/16,49686.1,50339.42,49686.1,50303.77,617.67,1.2%,1.243144461,,
2011/04/16,50239.27,50239.27,49610.9,49686.1,-553.17,-1.1%,-1.101070935,,
2011/03/16,50384.87,50384.87,50003.69,50239.27,-145.6,-0.3%,-0.288975639,,
2011/02/16,51002.69,51002.69,50211.69,50384.87,-617.82,-1.2%,-1.211347872,,
2011/01/16,50590.08,51037.84,50590.08,51002.69,412.61,0.8%,0.815594678,,
10/31/16,50797.7,50845.47,50532.6,50590.08,-207.62,-0.4%,-0.408719292,,
10/28/16,51139.66,51139.66,50586.58,50797.7,-341.96,-0.7%,-0.668678673,,
10/27/16,51552.32,51552.32,51065.17,51139.66,-412.66,-0.8%,-0.80046834,,
10/26/16,51749.86,51749.86,51245.12,51552.32,-197.54,-0.4%,-0.381720839,,
10/25/16,51683.39,51955.41,51577.62,51749.86,66.47,0.1%,0.128609985,,
10/24/16,51629.23,52095.05,51629.23,51683.39,54.16,0.1%,0.104901816,,
10/21/16,51420.66,51881.62,51420.66,51629.23,208.57,0.4%,0.405615175,,
10/20/16,51504.87,51755.5,51335.1,51420.66,-84.21,-0.2%,-0.163499102,,
10/19/16,51126.79,51540.5,51109.28,51504.87,378.08,0.7%,0.739494891,,
10/18/16,50769.01,51363.09,50769.01,51126.79,357.78,0.7%,0.704721246,,
10/17/16,51146.78,51217.99,50732.34,50769.01,-377.77,-0.7%,-0.738599771,,
10/14/16,50494.51,51326.32,50494.51,51146.78,652.27,1.3%,1.291764194,,
10/13/16,51548.13,51548.13,50460.75,50494.51,-1053.62,-2.0%,-2.043953874,,
2010/12/16,51898.82,52084.86,51445.89,51548.13,-350.69,-0.7%,-0.675718639,,
2010/11/16,51675.51,52160.26,51675.51,51898.82,223.31,0.4%,0.432138938,,
2010/10/16,51662.07,51812.79,51432.17,51675.51,13.44,0.0%,0.026015218,,
2010/07/16,51610.78,51951.65,51359.15,51662.07,51.29,0.1%,0.099378463,,
2010/06/16,51868.53,52142.6,51610.78,51610.78,-257.75,-0.5%,-0.496929448,,
2010/05/16,52040.85,52040.85,51647.56,51868.53,-172.32,-0.3%,-0.331124492,,
2010/04/16,51658.99,52224.23,51658.99,52040.85,381.86,0.7%,0.739193701,,
2010/03/16,51949.83,52127.45,51658.99,51658.99,-290.84,-0.6%,-0.559847838,,
09/30/16,52698.58,52698.58,51949.83,51949.83,-748.75,-1.4%,-1.420816272,,
09/29/16,51773.5,52808.91,51773.5,52698.58,925.08,1.8%,1.786782814,,
09/28/16,50899.66,51920.47,50899.66,51773.5,873.84,1.7%,1.716789464,,
09/27/16,51479.8,51594.1,50899.66,50899.66,-580.14,-1.1%,-1.126927455,,
09/26/16,51999.45,51999.45,51108.97,51479.8,-519.65,-1.0%,-0.999337493,,
09/23/16,51895.18,52036.14,51609.97,51999.45,104.27,0.2%,0.200924248,,
09/22/16,50757.82,51895.18,50757.82,51895.18,1137.36,2.2%,2.240758173,,
09/21/16,51335.75,51365.17,50757.82,50757.82,-577.93,-1.1%,-1.125784663,,
09/20/16,51975.89,51975.89,51324.66,51335.75,-640.14,-1.2%,-1.231609502,,
09/19/16,51832.55,52083.6,51776.05,51975.89,143.34,0.3%,0.276544372,,
09/16/16,52174.26,52317.81,51832.55,51832.55,-341.71,-0.7%,-0.654939811,,
09/15/16,52501.97,52651.47,52026.47,52174.26,-327.71,-0.6%,-0.624186102,,
09/14/16,52805.96,52805.96,52330.76,52501.97,-303.99,-0.6%,-0.575673655,,
09/13/16,52802,53053,52679.35,52805.96,3.96,0.0%,0.007499716,,
2009/12/16,53347.3,53347.3,52241.55,52802,-545.3,-1.0%,-1.022169819,,
2009/09/16,53250.25,53581.63,53250.25,53347.3,97.05,0.2%,0.182252665,,
2009/08/16,53456.43,53456.43,53052.75,53250.25,-206.18,-0.4%,-0.385697287,,
2009/07/16,53680.43,53680.43,53311.9,53456.43,-224,-0.4%,-0.417284288,,
2009/06/16,53622,53731.12,53464.5,53680.43,58.43,0.1%,0.108966469,,
2009/05/16,53500.07,53986.89,53463.49,53622,121.93,0.2%,0.227906244,,
2009/02/16,52631.33,53500.07,52631.33,53500.07,868.74,1.7%,1.650613807,,
2009/01/16,52733.12,52913.01,52570.32,52631.33,-101.79,-0.2%,-0.193028594,,
08/31/16,53448.69,53448.69,52682.65,52733.12,-715.57,-1.3%,-1.338798014,,
08/30/16,53563.93,53838.01,53435.4,53448.69,-115.24,-0.2%,-0.215144781,,
08/29/16,53506.62,53619.72,53238.89,53563.93,57.31,0.1%,0.107108242,,
08/26/16,53482.88,53610.61,53200.59,53506.62,23.74,0.0%,0.044388036,,
08/25/16,53562.8,53617.65,53194.47,53482.88,-79.92,-0.1%,-0.149208032,,
08/24/16,52957.8,53688.85,52957.8,53562.8,605,1.1%,1.142419058,,
08/23/16,52828.93,53024.78,52688.51,52957.8,128.87,0.2%,0.243938312,,
08/22/16,52771.95,52993.62,52667.48,52828.93,56.98,0.1%,0.107974028,,
08/19/16,52989.66,53330.35,52706.56,52771.95,-217.71,-0.4%,-0.41085374,,
08/18/16,52309.7,53010.7,52309.7,52989.66,679.96,1.3%,1.299873637,,
08/17/16,52396.4,52742.1,52088.7,52309.7,-86.7,-0.2%,-0.165469383,,
08/16/16,52397.97,52908.5,52287.47,52396.4,-1.57,0.0%,-0.002996299,,
08/15/16,52806.5,52979.67,52397.97,52397.97,-408.53,-0.8%,-0.773635821,,
2008/12/16,52321.78,53071.88,52321.78,52806.5,484.72,0.9%,0.926421081,,
2008/11/16,52218.61,52324.15,51875.17,52321.78,103.17,0.2%,0.197573241,,
2008/10/16,52486.65,52503.06,52140.1,52218.61,-268.04,-0.5%,-0.51068224,,
2008/09/16,52486.65,52486.65,52486.65,52486.65,0,0.0%,0,,
2008/08/16,52348.36,52602.01,52299.38,52486.65,138.29,0.3%,0.264172555,,
2008/05/16,52543.37,52776.59,52310.28,52348.36,-195.01,-0.4%,-0.371141021,,
2008/04/16,52532.76,52842.42,52404.49,52543.37,10.61,0.0%,0.020196921,,
2008/03/16,52532.76,52532.76,52532.76,52532.76,0,0.0%,0,,
2008/02/16,53126.8,53126.8,52460.59,52532.76,-594.04,-1.1%,-1.118155055,,
2008/01/16,52797.58,53371.99,52797.58,53126.8,329.22,0.6%,0.623551307,,
07/29/16,53282.16,53343.95,52795.82,52797.58,-484.58,-0.9%,-0.909460127,,
07/28/16,53764.26,53939.33,53256,53282.16,-482.1,-0.9%,-0.896692338,,
07/27/16,53638.04,53884.74,53483.68,53764.26,126.22,0.2%,0.235318069,,
07/26/16,53292.52,53745.29,53271.56,53638.04,345.52,0.6%,0.648346147,,
07/25/16,53005.22,53666.97,53005.22,53292.52,287.3,0.5%,0.542022088,,
07/22/16,52974.03,53006.4,52610.41,53005.22,31.19,0.1%,0.058877907,,
07/21/16,52837.86,53070.82,52752.23,52974.03,136.17,0.3%,0.257712935,,
07/20/16,52892.92,52939.71,52467.2,52837.86,-55.06,-0.1%,-0.104097108,,
07/19/16,53046.31,53046.31,52444.82,52892.92,-153.39,-0.3%,-0.289162432,,
07/18/16,53088.46,53088.46,52701.55,53046.31,-42.15,-0.1%,-0.079395786,,
07/15/16,52837.03,53147.86,52604.31,53088.46,251.43,0.5%,0.475859449,,
07/14/16,52814.88,53001.11,52564.48,52837.03,22.15,0.0%,0.041938938,,
07/13/16,52547.52,52914.4,52547.52,52814.88,267.36,0.5%,0.508796609,,
2007/12/16,52170.37,52623.21,52069.89,52547.52,377.15,0.7%,0.722919926,,
2007/11/16,51276.4,52170.37,51276.4,52170.37,893.97,1.7%,1.743433626,,
2007/08/16,51097.48,51397.1,50806.51,51276.4,178.92,0.4%,0.350154254,,
2007/07/16,50811.66,51526.21,50811.66,51097.48,285.82,0.6%,0.562508684,,
2007/06/16,51670.16,51670.16,50786.74,50811.66,-858.5,-1.7%,-1.661500564,,
2007/05/16,52454.24,52454.24,51670.16,51670.16,-784.08,-1.5%,-1.494788601,,
2007/04/16,52357.5,52817.69,52355.11,52454.24,96.74,0.2%,0.18476818,,
2007/01/16,52217.72,52708.65,51820.55,52357.5,139.78,0.3%,0.267686908,,
06/30/16,51890.42,52684.99,51890.42,52217.72,327.3,0.6%,0.630752266,,
06/29/16,51141.14,52018.96,51141.14,51890.42,749.28,1.5%,1.465121818,,
06/28/16,50086.68,51490.79,50086.68,51141.14,1054.46,2.1%,2.105270303,,
06/27/16,51679.66,51679.66,50017.98,50086.68,-1592.98,-3.1%,-3.08241192,,
06/24/16,53585.53,53585.53,50747.56,51679.66,-1905.87,-3.6%,-3.556687785,,
06/23/16,53557.2,53927.3,53201.31,53585.53,28.33,0.1%,0.052896716,,
06/22/16,52955.18,53690.95,52955.18,53557.2,602.02,1.1%,1.13684818,,
06/21/16,53032.14,53032.14,52588.93,52955.18,-76.96,-0.1%,-0.145119544,,
06/20/16,52140.61,53036.97,52140.61,53032.14,891.53,1.7%,1.709857249,,
06/17/16,52026.71,52150.05,51667.25,52140.61,113.9,0.2%,0.218926009,,
06/16/16,52026.71,52026.71,52026.71,52026.71,0,0.0%,0,,
06/15/16,51394.31,52026.71,51394.31,52026.71,632.4,1.2%,1.23048641,,
06/14/16,52511.52,52511.52,51394.31,51394.31,-1117.21,-2.1%,-2.127552202,,
06/13/16,53175.15,53175.15,52510.34,52511.52,-663.63,-1.2%,-1.248007763,,
2006/10/16,53353.87,53390.19,53004.39,53175.15,-178.72,-0.3%,-0.334971015,,
2006/09/16,53960.18,53960.18,53297.08,53353.87,-606.31,-1.1%,-1.123624866,,
2006/08/16,54305.73,54305.73,53854.91,53960.18,-345.55,-0.6%,-0.636304861,,
2006/07/16,53990.76,54422.24,53963.48,54305.73,314.97,0.6%,0.5833776,,
2006/06/16,54259.36,54259.36,53654.31,53990.76,-268.6,-0.5%,-0.495029798,,
2006/03/16,53716.91,54259.36,53716.91,54259.36,542.45,1.0%,1.009830982,,
2006/02/16,53518.36,54023.81,53518.36,53716.91,198.55,0.4%,0.370994178,,
2006/01/16,53905.21,53905.21,53478.98,53518.36,-386.85,-0.7%,-0.717648628,,
05/31/16,54474.09,54704.22,53905.21,53905.21,-568.88,-1.0%,-1.044312994,,
05/30/16,54105.37,54501.32,54030.3,54474.09,368.72,0.7%,0.681485036,,
05/27/16,53921,54266.17,53919.41,54105.37,184.37,0.3%,0.341926151,,
05/26/16,53721.88,54393.13,53721.88,53921,199.12,0.4%,0.370649724,,
05/25/16,53050.76,53828.62,53050.76,53721.88,671.12,1.3%,1.265052565,,
05/24/16,52628.62,53169.72,52431.86,53050.76,422.14,0.8%,0.802111095,,
05/23/16,52638.25,52638.25,52219.55,52628.62,-9.63,0.0%,-0.018294681,,
05/20/16,52370.1,53057.01,52370.1,52638.25,268.15,0.5%,0.51202881,,
05/19/16,52797.23,52797.23,52094.91,52370.1,-427.13,-0.8%,-0.809000775,,
05/18/16,52528.84,52899.14,52267.87,52797.23,268.39,0.5%,0.510938372,,
05/17/16,52412.68,53001.81,52223.85,52528.84,116.16,0.2%,0.221625759,,
05/16/16,51602.55,52496.14,51602.55,52412.68,810.13,1.6%,1.569941796,,
05/13/16,51458.48,51602.55,50923.42,51602.55,144.07,0.3%,0.279973291,,
2005/12/16,52130.34,52130.34,51458.48,51458.48,-671.86,-1.3%,-1.288808015,,
2005/11/16,51875.3,52425.9,51875.3,52130.34,255.04,0.5%,0.49164053,,
2005/10/16,51348.7,51891.2,51348.7,51875.26,526.56,1.0%,1.025459262,,
2005/09/16,51417.4,52048.8,51348.7,51348.72,-68.68,-0.1%,-0.13357346,,
2005/06/16,51933.8,51933.8,51307,51417.38,-516.42,-1.0%,-0.994381309,,
2005/05/16,51873.5,52258.53,51417.89,51933.8,60.3,0.1%,0.116244325,,
2005/04/16,51912.11,52098.08,51478.23,51873.5,-38.61,-0.1%,-0.074375709,,
2005/03/16,52957.32,53203.53,51892.13,51912.11,-1045.21,-2.0%,-1.973683714,,
2005/02/16,52957.32,52957.32,52957.32,52957.32,0,0.0%,0,,
04/29/16,53223.98,53223.98,52795.41,52957.32,-266.66,-0.5%,-0.501014768,,
04/28/16,53062.95,53591.31,53062.95,53223.98,161.03,0.3%,0.303469747,,
04/27/16,53062.95,53062.95,53062.95,53062.95,0,0.0%,0,,
04/26/16,52985.31,53168.24,52768.89,53062.95,77.64,0.1%,0.14653118,,
04/25/16,52925.75,53031.91,52401.06,52985.31,59.56,0.1%,0.112535014,,
04/22/16,53323.58,53323.58,52820.66,52925.75,-397.83,-0.7%,-0.746067687,,
04/21/16,53789.75,54039.17,53191.38,53323.58,-466.17,-0.9%,-0.866652104,,
04/20/16,53380.94,53789.75,52975.56,53789.75,408.81,0.8%,0.765835146,,
04/19/16,53166.59,53434.02,53107.7,53380.94,214.35,0.4%,0.403166726,,
04/18/16,53038.91,53166.59,52516,53166.59,127.68,0.2%,0.240728929,,
04/15/16,52848,53042.16,52537.23,53038.91,190.91,0.4%,0.361243566,,
04/14/16,52938.24,53064.99,52667.74,52848,-90.24,-0.2%,-0.170462788,,
